document_id,set,kind,story_url,story_file_size,wiki_url,wiki_title,story_word_count,story_start,story_end
3c78ea07497de438f4fcddc0d49051a7a6fa5490,train,movie,http://www.imsdb.com/scripts/I%2C-Robot.html,212051,"http://en.wikipedia.org/wiki/I,_Robot_(film)","I, Robot (film)",27917,"I , ROBOT",. FADE OUT
3c9d16f6b7dc853083ec5820b989205ab9943fca,test,gutenberg,http://www.gutenberg.org/files/14200/14200-0.txt,743717,http://en.wikipedia.org/wiki/La_Faute_de_l'Abb%C3%A9_Mouret,La Faute de l'Abbé Mouret,153275,Produced by Dagny,new eBooks .
3d20c51d711c74ec6eedf15e7550f70ed6d17e6f,test,gutenberg,http://www.gutenberg.org/ebooks/792.txt.utf-8,501339,http://en.wikipedia.org/wiki/Wieland_(novel),Wieland (novel),98200,WIELAND ; OR,new eBooks .
3d248aa8bba34b3f5199c1aed1443b9fa3395d03,train,movie,http://www.imsdb.com/scripts/Lost-Highway.html,159967,http://en.wikipedia.org/wiki/Lost_Highway_(film),Lost Highway (film),29192,Lost Highway A,. THE END
3d59cad31537c384e1fde9cc33c518595115a621,train,gutenberg,http://www.gutenberg.org/ebooks/31274.txt.utf-8,778817,http://en.wikipedia.org/wiki/Lady_Anna_(novel),Lady Anna (novel),164239,E-text prepared by,new eBooks .
3d899bf5c2bc4b561621b01e2255268800141fdd,train,gutenberg,http://www.gutenberg.org/ebooks/24590.txt.utf-8,99432,http://en.wikipedia.org/wiki/The_Story_of_Ferdinand,The Story of Ferdinand,19754,Produced by Joe,new eBooks .
3dddbcc83358a72adfd1c957ae3cbfc1d194a143,test,gutenberg,http://www.gutenberg.org/ebooks/14126.txt.utf-8,860669,http://en.wikipedia.org/wiki/The_Marriage_of_William_Ashe,The Marriage of William Ashe,178493,Produced by Andrew,new eBooks .
3e1d81664f7e7386e7b392ba670be09e3cf857ab,test,gutenberg,http://www.gutenberg.org/ebooks/5343.txt.utf-8,473307,http://en.wikipedia.org/wiki/Rainbow_Valley,Rainbow Valley,99032,Produced by Bernard,new eBooks .
3e6619168f67d135d8d3215e064e5d814168adc1,train,gutenberg,http://www.gutenberg.org/ebooks/4318.txt.utf-8,134733,http://en.wikipedia.org/wiki/Copyright_Act_of_1976,Copyright Act of 1976,23288,Produced by George,new eBooks .
3e7f4a7762e1820edce17e273d8d03791647c9ae,train,gutenberg,http://www.gutenberg.org/ebooks/4313.txt.utf-8,815161,http://en.wikipedia.org/wiki/The_Odd_Women,The Odd Women,168909,Produced by Charles,new eBooks .
3e87eee49ffe1cbcc871f2310489775ffcaccbb2,train,movie,http://www.imsdb.com/scripts/Kids-Are-All-Right%2C-The.html,176503,http://en.wikipedia.org/wiki/The_Kids_Are_All_Right_(film),The Kids Are All Right (film),20498,THE KIDS ARE,OUT THE END
3e8a859d3d95727497e613f958b06efcc34e839c,test,gutenberg,http://www.gutenberg.org/ebooks/1611.txt.utf-8,410692,http://en.wikipedia.org/wiki/Seventeen_(Tarkington_novel),Seventeen (Tarkington novel),84182,Produced by Charles,new eBooks .
3e9236a2abd5ae86c11292235cde0648042a60a0,train,gutenberg,http://www.gutenberg.org/ebooks/34000.txt.utf-8,806430,http://en.wikipedia.org/wiki/Rachel_Ray_(novel),Rachel Ray (novel),170397,E-text prepared by,new eBooks .
3e9666459feb414586d9d23b51c8a020bacc150a,train,gutenberg,http://www.gutenberg.org/ebooks/1604.txt.utf-8,283138,http://en.wikipedia.org/wiki/The_Ebb-Tide,The Ebb-Tide,61610,Produced by Dianne,new eBooks .
3ea978569f0309158455ca4864a72ed32c5df050,test,movie,http://www.imsdb.com/scripts/JFK.html,568258,http://en.wikipedia.org/wiki/JFK_(film),JFK (film),63957,JFK By Oliver,. FADE OUT:
3eb3061b6357ba45ae3dc9d670e41b43f0299f01,train,movie,http://www.imsdb.com/scripts/Avengers%2C-The-%282012%29.html,224158,http://en.wikipedia.org/wiki/The_Avengers_(2012_film),The Avengers (2012 film),29711,THE AVENGERS Written,. THE END
3ed7c9dd02debf305c8bcf19afc9860e8d395d61,test,movie,http://www.imsdb.com/scripts/Deep-Cover.html,241759,http://en.wikipedia.org/wiki/Deep_Cover,Deep Cover,26964,DEEP COVER Written,. THE END
3ee65995071a0e70027e74a9b7735a734ba43bc7,train,movie,http://www.imsdb.com/scripts/Jeux-Interdits.html,270394,http://en.wikipedia.org/wiki/Forbidden_Games,Forbidden Games,29819,JEUX INTERDITS (,du film .
3ef60c15b2829459347df39e18ba10598e57e743,train,movie,http://www.imsdb.com/scripts/Martha-Marcy-May-Marlene.html,178814,http://en.wikipedia.org/wiki/Martha_Marcy_May_Marlene,Martha Marcy May Marlene,16642,MARTHA MARCY MAY,TO : BLACK
3efaacf0a0463fd5b929a61314f0b2f21272e9ab,train,gutenberg,http://www.gutenberg.org/ebooks/27922.txt.utf-8,193742,http://en.wikipedia.org/wiki/David_and_the_Phoenix,David and the Phoenix,40183,Produced by Sankar,new eBooks .
3f596a5be9de38b6f63b6c4b92021fe78d403e80,test,gutenberg,http://www.gutenberg.org/ebooks/50906.txt.utf-8,358183,http://en.wikipedia.org/wiki/Savrola,Savrola,69930,Produced by Al,new eBooks .
3f5e6852ff7282e86943a3a0d48a3e10490d9f6b,train,gutenberg,http://www.gutenberg.org/ebooks/40300.txt.utf-8,327388,http://en.wikipedia.org/wiki/Dorothy_of_Oz_(book),Dorothy of Oz (book),69119,Produced by D,new eBooks .
3feb46d105b7ef3bdb248064761dc309c1831466,train,movie,http://www.imsdb.com/scripts/Serial-Mom.html,201310,http://en.wikipedia.org/wiki/Serial_Mom,Serial Mom,24016,"Serial Mom ,",CREDIT ROLL .
401274da0bb38ce2581280e3b557744d176bd66f,train,movie,http://www.imsdb.com/scripts/Speed-Racer.html,262130,http://en.wikipedia.org/wiki/Speed_Racer_(film),Speed Racer (film),34807,SPEED RACER Written,. THE END
403479540337f035a011f0ea84b4770e31e18207,test,movie,http://www.imsdb.com/scripts/Die-Hard.html,265248,http://en.wikipedia.org/wiki/Die_Hard,Die Hard,32509,DIE HARD Screenplay,213 ) 203-2494
405df1ccf0409ea6040c2a765a0315878f991d79,train,movie,http://www.dailyscript.com/scripts/goodfellas.html,263699,http://en.wikipedia.org/wiki/Goodfellas,Goodfellas,30185,GOOD FELLAS by,: THE END
407624e45c153cdd848f539d37ca8b5d448f9580,train,movie,http://www.imsdb.com/scripts/My-Girl.html,163359,http://en.wikipedia.org/wiki/My_Girl_(film),My Girl (film),18121,MY GIRL Written,plays THE END
408d3b92b889218d73adddf502b5f7f9d002f4ab,valid,gutenberg,http://www.gutenberg.org/ebooks/2885.txt.utf-8,478056,http://en.wikipedia.org/wiki/The_House_of_the_Wolfings,The House of the Wolfings,98365,Transcribed from the,new eBooks .
40a0872b40344eac6dfdc73e7bbb984e5ac49bac,train,gutenberg,http://www.gutenberg.org/ebooks/419.txt.utf-8,238512,http://en.wikipedia.org/wiki/The_Magic_of_Oz,The Magic of Oz,49263,Produced by Dennis,new eBooks .
40ae9851099e8fc4d00c6d3fed1549ae50a75bd0,test,movie,http://www.imsdb.com/scripts/Air-Force-One.html,293174,http://en.wikipedia.org/wiki/Air_Force_One_(film),Air Force One (film),32301,Air Force One,FADE TO BLACK
40d8b1ee377a7a4addca58e31f12d80c77fd8cb8,test,gutenberg,http://www.gutenberg.org/ebooks/1943.txt.utf-8,256858,http://en.wikipedia.org/wiki/Louis_Lambert_(novel),Louis Lambert (novel),49511,Produced by John,new eBooks .
4112d61d9880d57229b3a49a5d04e0bc534e44a8,test,movie,http://www.imsdb.com/scripts/187.html,297108,http://en.wikipedia.org/wiki/One_Eight_Seven,One Eight Seven,32464,187 by Scott,. THE END
411d53d3c5c42990aebb7cb0bf4964f8d0a6f0bc,train,movie,http://www.imsdb.com/scripts/Donnie-Brasco.html,269671,http://en.wikipedia.org/wiki/Donnie_Brasco_(film),Donnie Brasco (film),31129,DONNIE BRASCO by,: CREDITS ROLL
412fc8a0c1245cedcbb73ccdbd2295c77548d178,train,gutenberg,http://www.gutenberg.org/ebooks/26635.txt.utf-8,222940,http://en.wikipedia.org/wiki/The_Lottery_Rose,The Lottery Rose,45139,Produced by Mark,new eBooks .
4142bbe1bccc01b4e996969c1154d78acbc20db6,train,movie,http://www.imsdb.com/scripts/Simone.html,247599,http://en.wikipedia.org/wiki/Simone_(2002_film),Simone (2002 film),32586,if ( window,NATURAL WOMAN .
416afcae95d4bf4b661db770cab8fd7ede5a06f7,train,movie,http://www.imsdb.com/scripts/Brothers-Bloom%2C-The.html,246263,http://en.wikipedia.org/wiki/The_Brothers_Bloom,The Brothers Bloom,29585,THE BROTHERS BLOOM,. THE END
418694b1eaa0733da2c3605495c0d84901f522b0,train,gutenberg,http://www.gutenberg.org/ebooks/1403.txt.utf-8,364768,http://en.wikipedia.org/wiki/Un_d%C3%A9but_dans_la_vie,Un début dans la vie,72255,Produced by John,new eBooks .
4201851cbf27a7c9dba84c3c1b5ff5e46ca6c8fc,train,gutenberg,http://www.gutenberg.org/ebooks/175.txt.utf-8,504789,http://en.wikipedia.org/wiki/The_Phantom_of_the_Opera,The Phantom of the Opera,103454,The footnotes have,new eBooks .
424b3b5481b6fa3c49c83f8c347e7ccac9ceb163,train,gutenberg,http://www.gutenberg.org/ebooks/876.txt.utf-8,103098,http://en.wikipedia.org/wiki/Life_in_the_Iron_Mills,Life in the Iron Mills,21491,LIFE IN THE,new eBooks .
42932ecf4fcb1f2a61d060abc3a8945149efeb61,train,movie,http://www.imsdb.com/scripts/Saving-Mr.-Banks.html,236170,http://en.wikipedia.org/wiki/Saving_Mr._Banks,Saving Mr. Banks,29218,SAVING MR. BANKS,OUT : END
42b6d4260bbc83d7d8343779d34e96a067dfaad4,test,movie,http://www.imsdb.com/scripts/Star-Wars-Return-of-the-Jedi.html,156042,http://en.wikipedia.org/wiki/Return_of_the_Jedi,Return of the Jedi,28816,RETURN OF THE,OVER STAR FIELD
42d253275a8807aa6ecf57c6c306cb24d76710f1,train,movie,http://www.imsdb.com/scripts/Platoon.html,190935,http://en.wikipedia.org/wiki/Platoon_(film),Platoon (film),36614,/* Break-out-of-frames script,. FADE OUT:
43059307f3d694292ba9178da8fc3e1fe470531f,train,movie,http://www.imsdb.com/scripts/Mystery-Men.html,159722,http://en.wikipedia.org/wiki/Mystery_Men,Mystery Men,27815,Mystery Men -,... THE END
432cfe548f1f51045f8cba8f8f50e4e0e47a0771,train,gutenberg,http://www.gutenberg.org/ebooks/1683.txt.utf-8,191231,http://en.wikipedia.org/wiki/Honorine_(novel),Honorine (novel),38777,Produced by John,new eBooks .
4390a163555dbcd4511aa1edb5df5873d85e6291,test,gutenberg,http://www.gutenberg.org/ebooks/1841.txt.utf-8,76680,http://en.wikipedia.org/wiki/Z._Marcas,Z. Marcas,14765,Produced by John,new eBooks .
43b69d56cf0ea21266b7fba20c34e00be12d0dea,train,gutenberg,http://www.gutenberg.org/ebooks/6792.txt.utf-8,204640,http://en.wikipedia.org/wiki/The_Maid_of_Orleans_(play),The Maid of Orleans (play),41118,Produced by Tapio,new eBooks .
43c4885ee70fb0f0871001cbe555520bdf2c3375,train,movie,http://www.imsdb.com/scripts/Pretty-Woman.html,166237,http://en.wikipedia.org/wiki/Pretty_Woman,Pretty Woman,27504,P R E,-- -- --
43ed57d07fc5da860ec08b1102bb319670801978,train,gutenberg,http://www.gutenberg.org/ebooks/28552.txt.utf-8,182540,http://en.wikipedia.org/wiki/The_Twinkle_Tales,The Twinkle Tales,37279,E-text prepared by,new eBooks .
43fce60036da73632775421436a2c2a1f970c755,train,movie,http://www.imsdb.com/scripts/Queen-of-the-Damned.html,272510,http://en.wikipedia.org/wiki/Queen_of_the_Damned,Queen of the Damned,34677,QUEEN OF THE,. THE END
441f692c3e288cd8b6411e792e629ae8b362c649,valid,movie,http://www.imsdb.com/scripts/Horse-Whisperer%2C-The.html,250275,http://en.wikipedia.org/wiki/The_Horse_Whisperer_(film),The Horse Whisperer (film),47049,if ( window,... THE END
44287f57e8bc2b329dbd0d5750e6747781ae50fe,train,gutenberg,http://www.gutenberg.org/ebooks/27067.txt.utf-8,395144,http://en.wikipedia.org/wiki/The_Fixed_Period,The Fixed Period,80977,E-text prepared by,new eBooks .
44340b5ad75b693029def097ee3836366776eda1,train,gutenberg,http://www.gutenberg.org/ebooks/24000.txt.utf-8,793183,http://en.wikipedia.org/wiki/Miss_Mackenzie,Miss Mackenzie,166844,E-text prepared by,new eBooks .
445ab148e8efea8e4bfe9aac7eb7ce95459eaa82,test,gutenberg,http://www.gutenberg.org/ebooks/14814.txt.utf-8,28050,http://en.wikipedia.org/wiki/The_Tale_of_Jemima_Puddle-Duck,The Tale of Jemima Puddle-Duck,4853,E-text prepared by,new eBooks .
447d97a7439de3811d9b6f4dfd5685e09f5fb727,train,movie,http://www.imsdb.com/scripts/Into-the-Wild.html,277716,http://en.wikipedia.org/wiki/Into_the_Wild_(film),Into the Wild (film),37815,INTO THE WILD,. THE END
4499cd7074278be578db6861f7862c3a846e1f5d,train,gutenberg,http://www.gutenberg.org/ebooks/102.txt.utf-8,312281,http://en.wikipedia.org/wiki/Pudd'nhead_Wilson,Pudd'nhead Wilson,66432,Produced by An,new eBooks .
44c8278a7dc6f876636f0979bb645cf98ae1df0f,train,gutenberg,http://www.gutenberg.org/ebooks/9603.txt.utf-8,1065930,http://en.wikipedia.org/wiki/Dream_of_the_Red_Chamber,Dream of the Red Chamber,218443,Produced by Juliet,new eBooks .
44cd7b845627af65bf84e6ce3bfc8cfab5bf7b7c,train,movie,http://www.imsdb.com/scripts/Case-39.html,264923,http://en.wikipedia.org/wiki/Case_39,Case 39,29684,CASE 39 Written,FADE OUT .
45447075810921ad11bffa18af07117b9c045744,train,movie,http://www.imsdb.com/scripts/Malcolm-X.html,223192,http://en.wikipedia.org/wiki/Malcolm_X_(1992_film),Malcolm X (1992 film),37335,Malcom X Fourth,Banner -- >
456e5a330da462f6fca6766a90b843e47d288e9c,train,gutenberg,http://www.gutenberg.org/ebooks/32338.txt.utf-8,877344,http://en.wikipedia.org/wiki/Toilers_of_the_Sea,Toilers of the Sea,172239,Produced by StevenGibbs,new eBooks .
45c9fe33a1c1348c3ba212834bd2807100c6721a,train,movie,http://www.imsdb.com/scripts/You%27ve-Got-Mail.html,173741,http://en.wikipedia.org/wiki/You've_Got_Mail,You've Got Mail,30156,You ve Got,clicking FADE OUT
46117f49c49ea357ba44983898397b0f5643af05,train,gutenberg,http://www.gutenberg.org/ebooks/942.txt.utf-8,510973,http://en.wikipedia.org/wiki/Green_Mansions,Green Mansions,105668,Produced by Dianne,new eBooks .
46381add305c73e6d4625548324615b11dfb25c8,train,movie,http://www.imsdb.com/scripts/Haunting%2C-The.html,250155,http://en.wikipedia.org/wiki/The_Haunting_(1963_film),The Haunting (1963 film),36872,"The Haunting ,",FADE OUT .
4671c4d7815a9646d0408e119b56b08e74a9f2b8,train,movie,http://www.imsdb.com/scripts/Big.html,61715,http://en.wikipedia.org/wiki/Big_(film),Big (film),10581,Big SCENE 1,. 1 34
468626e102aee912149361c5c59a2359f44439fb,train,gutenberg,http://www.gutenberg.org/ebooks/7050.txt.utf-8,124753,http://en.wikipedia.org/wiki/The_Swoop!,The Swoop!,23889,Produced by Suzanne,new eBooks .
46a5ee8bbf57f56ad5472e0712e98370b734145d,train,movie,http://www.imsdb.com/scripts/Lost-in-Translation.html,153174,http://en.wikipedia.org/wiki/Lost_in_Translation_(film),Lost in Translation (film),16364,LOST IN TRANSLATION,: THE END
46c83ab910bbf794c07735c7d55af442a54d090b,train,movie,http://www.imsdb.com/scripts/Eternal-Sunshine-of-the-Spotless-Mind.html,159285,http://en.wikipedia.org/wiki/Eternal_Sunshine_of_the_Spotless_Mind,Eternal Sunshine of the Spotless Mind,29994,Eternal Sunshine of,. THE END
46cf28a716c255263334b3baca9fc759c44d8766,train,movie,http://www.imsdb.com/scripts/30-Minutes-or-Less.html,259177,http://en.wikipedia.org/wiki/30_Minutes_or_Less,30 Minutes or Less,29314,30 MINUTES OR,END COMMERCIAL .
46e4a4aa0f4ba89cf4d4972f1b9f6657f56e8f63,test,gutenberg,http://www.gutenberg.org/ebooks/42196.txt.utf-8,89976,http://en.wikipedia.org/wiki/Shadows_in_Zamboula,Shadows in Zamboula,17477,Produced by Greg,new eBooks .
46e592f1fd929d9d815e5d48dad8e766c02e9ce5,train,movie,http://www.imsdb.com/scripts/Rachel-Getting-Married.html,274170,http://en.wikipedia.org/wiki/Rachel_Getting_Married,Rachel Getting Married,22875,RACHEL GETTING MARRIED,. THE END
471edd6f27959b68dfea435ef753f6796294a496,train,movie,http://www.imsdb.com/scripts/Hudson-Hawk.html,211473,http://en.wikipedia.org/wiki/Hudson_Hawk,Hudson Hawk,28222,"Hudson Hawk ,",. THE END
47320f228ffa9f25c79260f3bbf59e9f8cbd3812,train,movie,http://www.imsdb.com/scripts/Matrix-Reloaded%2C-The.html,171966,http://en.wikipedia.org/wiki/The_Matrix_Reloaded,The Matrix Reloaded,24452,T H E,BE CONTINUED ...
47b4955fca17af174e1a45b7ff981ce68f3625f8,train,gutenberg,http://www.gutenberg.org/ebooks/23731.txt.utf-8,78088,http://en.wikipedia.org/wiki/A_Martian_Odyssey,A Martian Odyssey,15741,Produced by Greg,new eBooks .
47b87e0644aa06769be5487d802a3f37d17a3a9d,train,gutenberg,http://www.gutenberg.org/ebooks/4526.txt.utf-8,946661,http://en.wikipedia.org/wiki/Born_in_Exile,Born in Exile,190277,Produced by Charles,new eBooks .
4804e3cb47efb800824d8afa23196cdcb0ffca11,train,gutenberg,http://www.gutenberg.org/ebooks/10523.txt.utf-8,125988,http://en.wikipedia.org/wiki/Alcestis_(play),Alcestis (play),25711,Produced by Ted,http : //www.gutenberg.net/GUTINDEX.ALL
48266045f2dbe4de0cea552d3ec8ffb541c5e182,train,movie,http://www.imsdb.com/scripts/American-Hustle.html,296467,http://en.wikipedia.org/wiki/American_Hustle,American Hustle,38323,AMERICAN HUSTLE Written,CUT TO BLACK
485b86c3ffec91e89fbc846985944adc0cf73c80,test,gutenberg,http://www.gutenberg.org/ebooks/24103.txt.utf-8,403479,http://en.wikipedia.org/wiki/Cousin_Henry,Cousin Henry,84148,E-text prepared by,new eBooks .
48e4a4f877a7b8844de565b4dc1269db01803435,train,movie,http://www.imsdb.com/scripts/Get-Low.html,196497,http://en.wikipedia.org/wiki/Get_Low_(film),Get Low (film),24357,GET LOW Written,. THE END
4928fbeba0cc0a49fee877943c00d3a155985efc,train,gutenberg,http://www.gutenberg.org/ebooks/29257.txt.utf-8,541505,http://en.wikipedia.org/wiki/The_Book_of_Khalid,The Book of Khalid,110150,Produced by Todd,new eBooks .
492dd783e10bce6daf818b550715b9e2c73252dc,train,gutenberg,http://www.gutenberg.org/ebooks/3095.txt.utf-8,743514,http://en.wikipedia.org/wiki/The_Lady_of_the_Shroud,The Lady of the Shroud,150209,Transcribed from the,new eBooks .
492f2d56eba93816e7d0958e2ba62d36d93bc97e,test,movie,http://www.imsdb.com/scripts/Made.html,210227,http://en.wikipedia.org/wiki/Made_(2001_film),Made (2001 film),22750,Made -- by,TO BLACK .
492f4b276ebddc0e391f1ce39201849e38a2df20,test,movie,http://www.imsdb.com/scripts/Boondock-Saints%2C-The.html,274666,http://en.wikipedia.org/wiki/The_Boondock_Saints,The Boondock Saints,31623,THE BOONDOCK SAINTS,: THE END
49981df2afcb8a656e10eb87b3acd859783eb046,train,movie,http://www.imsdb.com/scripts/Margin-Call.html,213670,http://en.wikipedia.org/wiki/Margin_Call_(film),Margin Call (film),23021,MARGIN CALL Written,. THE END
4a130666c65fb9435977c7b28ace9f922b224567,test,gutenberg,http://www.gutenberg.org/ebooks/525.txt.utf-8,91959,http://en.wikipedia.org/wiki/Youth_(Conrad_short_story),Youth (Conrad short story),19063,Produced by Judith,new eBooks .
4a1fff119d01e5ede3da8b3c13c3925484720533,train,movie,http://www.imsdb.com/scripts/Jaws.html,290170,http://en.wikipedia.org/wiki/Jaws_(film),Jaws (film),33903,STILLNESS IN THE,: THE END
4a4f75695025f492d0f8d71cd121afb048bdaf1f,test,gutenberg,http://www.gutenberg.org/ebooks/22629.txt.utf-8,69003,http://en.wikipedia.org/wiki/The_Vortex_Blaster,The Vortex Blaster,13078,Produced by Greg,new eBooks .
4a599766d68f40bbe14cb3bdde5eab5cb60dbd47,train,movie,http://www.imsdb.com/scripts/Surrogates.html,245793,http://en.wikipedia.org/wiki/Surrogates,Surrogates,30283,SURROGATES Written by,TO BLACK .
4a671a90328ce7556f2582b163269a5e4c5aa5db,train,gutenberg,http://www.gutenberg.org/ebooks/32146.txt.utf-8,109393,http://en.wikipedia.org/wiki/Fugitive_Pieces,Fugitive Pieces,19852,Produced by Louise,new eBooks .
4a796aac281a1ec7280c9cf1bbf199757ad8a6f1,test,gutenberg,http://www.gutenberg.org/ebooks/34962.txt.utf-8,305574,http://en.wikipedia.org/wiki/Boon_(novel),Boon (novel),58796,Produced by Malcolm,new eBooks .
4a92bf273183297c7b9e2a39e4ba9044d0eb1e33,test,gutenberg,http://www.gutenberg.org/ebooks/30400.txt.utf-8,229912,http://en.wikipedia.org/wiki/The_Wonderful_Toymaker,The Wonderful Toymaker,46942,Produced by Al,new eBooks .
4b14ba59756696a72d9520a9d2812471313a3b93,train,gutenberg,http://www.gutenberg.org/ebooks/10743.txt.utf-8,457626,http://en.wikipedia.org/wiki/Moonfleet,Moonfleet,98428,Produced by Riikka,http : //www.gutenberg.net/GUTINDEX.ALL
4b166acdb5c93528532ddc12451c7f0befb8d212,train,gutenberg,http://www.gutenberg.org/ebooks/30101.txt.utf-8,46824,http://en.wikipedia.org/wiki/Whispers_(novel),Whispers (novel),7627,Produced by Al,FULL LICENSE ***
4b30ab1c49b62dc59b9773954958d9ac6807a865,valid,movie,http://www.imsdb.com/scripts/All-About-Steve.html,211827,http://en.wikipedia.org/wiki/All_About_Steve,All About Steve,28085,ALL ABOUT STEVE,. THE END
4b5d8c80075afad5ee734fa4bc84a80574a02675,train,gutenberg,http://www.gutenberg.org/ebooks/22958.txt.utf-8,47221,http://en.wikipedia.org/wiki/One_Shot_(novel),One Shot (novel),9065,Produced by Greg,new eBooks .
4b687c107c958aa724d6cb584e692bb1b065caaf,train,gutenberg,http://www.gutenberg.org/ebooks/2360.txt.utf-8,637572,http://en.wikipedia.org/wiki/The_Riddle_of_the_Sands,The Riddle of the Sands,134302,The Riddle of,new eBooks .
4b85f49075da3786517b24ad42a0ee430fb21fe5,train,gutenberg,http://www.gutenberg.org/ebooks/7171.txt.utf-8,339753,http://en.wikipedia.org/wiki/Linda_Condon,Linda Condon,67489,Produced by Anne,new eBooks .
4bb855bbb2a0da63ac5717c87aba8883b829201e,train,movie,http://www.imsdb.com/scripts/Crash.html,161684,http://en.wikipedia.org/wiki/Crash_(1996_film),Crash (1996 film),19710,CRASH Screenplay by,. THE END
4c428ffec939a3607a4da2e68ca684c03f6e8959,train,gutenberg,http://www.gutenberg.org/ebooks/30188.txt.utf-8,440499,http://en.wikipedia.org/wiki/The_Fifth_Queen,The Fifth Queen,92701,Produced by Sankar,new eBooks .
4ca198a03fde64f901765f0bb60ce22bd71c8091,train,movie,http://www.imsdb.com/scripts/Silver-Linings-Playbook.html,276906,http://en.wikipedia.org/wiki/Silver_Linings_Playbook,Silver Linings Playbook,33205,SILVER LININGS PLAYBOOK,ROLL UP .
4ca62421b3a470677c302b5bc488870e0f09137c,train,gutenberg,http://www.gutenberg.org/ebooks/6593.txt.utf-8,2016174,"http://en.wikipedia.org/wiki/The_History_of_Tom_Jones,_a_Foundling","The History of Tom Jones, a Foundling",410897,Produced by Carlo,new eBooks .
4cdfa637255ea89b7b9e8b8200cd63cd6934e8b5,train,movie,http://www.imsdb.com/scripts/Rambling-Rose.html,208582,http://en.wikipedia.org/wiki/Rambling_Rose_(film),Rambling Rose (film),41241,if ( window,. THE END
4d36547aa42b054fa6e8ee99e541acb8b0070fc0,train,gutenberg,http://www.gutenberg.org/files/19819/19819-0.txt,306750,http://en.wikipedia.org/wiki/Comus_(John_Milton),Comus (John Milton),61647,Produced by Curtis,new eBooks .
4d64bda641788de51424d99f5f79393767abfac7,test,gutenberg,http://www.gutenberg.org/ebooks/42183.txt.utf-8,86154,http://en.wikipedia.org/wiki/Queen_of_the_Black_Coast,Queen of the Black Coast,16396,Produced by Greg,new eBooks .
4d9f09db509c6ee9f523b2499ed019af1d762c21,test,gutenberg,http://www.gutenberg.org/ebooks/92.txt.utf-8,399948,http://en.wikipedia.org/wiki/Tarzan_and_the_Jewels_of_Opar,Tarzan and the Jewels of Opar,77056,Produced by Judith,new eBooks .
4db23116ec1059a6f94867461edf45596d20f8d2,train,gutenberg,http://www.gutenberg.org/ebooks/18868.txt.utf-8,789182,http://en.wikipedia.org/wiki/With_Kitchener_in_the_Soudan,With Kitchener in the Soudan,165704,E-text prepared by,new eBooks .
4dcfb547a77a706c9436a0e1960c0a9ffd1ec18f,train,gutenberg,http://www.gutenberg.org/ebooks/113.txt.utf-8,461503,http://en.wikipedia.org/wiki/The_Secret_Garden,The Secret Garden,97684,In Honor of,new eBooks .
4dcfd38222f416db7aa1add3ecd85e2c9d6160d1,train,movie,http://www.imsdb.com/scripts/Final-Destination-2.html,190743,http://en.wikipedia.org/wiki/Final_Destination_2,Final Destination 2,28482,FINAL DESTINATION 2,END CREDITS .
4e075eb7a0ce3017e38cfa6fe3e558591f36ea77,train,movie,http://www.imsdb.com/scripts/Withnail-and-I.html,105646,http://en.wikipedia.org/wiki/Withnail_and_I,Withnail and I,19530,Withnail and I,rain . ]
4e6e052732e90a9c127f6502feddee1a17301c14,test,gutenberg,http://www.gutenberg.org/ebooks/9182.txt.utf-8,1137608,http://en.wikipedia.org/wiki/Villette_(novel),Villette (novel),234484,Produced by Delphine,new eBooks .
4e7ba6a7a905f7f77b55adce9e31cc51fa159a08,train,movie,http://www.imsdb.com/scripts/Edward-Scissorhands.html,66429,http://en.wikipedia.org/wiki/Edward_Scissorhands,Edward Scissorhands,10006,Edward Sissorhands OLD,in it .
4e959a5d22e1968a1950ac836a1ba0cc3edffa41,valid,gutenberg,http://www.gutenberg.org/files/969/969-0.txt,978091,http://en.wikipedia.org/wiki/The_Tenant_of_Wildfell_Hall,The Tenant of Wildfell Hall,207258,Transcribed from the,new eBooks .
4f17e590323c45bf12f789e5990d6ab90698671a,train,movie,http://www.imsdb.com/scripts/Moon.html,193835,http://en.wikipedia.org/wiki/Moon_(film),Moon (film),25316,MOON Written by,. THE END
4f485054f9d450534fddba184f0996e32575d1be,valid,movie,http://www.imsdb.com/scripts/Raising-Arizona.html,167646,http://en.wikipedia.org/wiki/Raising_Arizona,Raising Arizona,29813,if ( window,OUT THE END
4ff62e050b4eba11e273a060f0e5b0080746ea79,test,gutenberg,http://www.gutenberg.org/files/20004/20004-0.txt,970151,http://en.wikipedia.org/wiki/Tancred_(novel),Tancred (novel),195794,Produced by David,new eBooks .
50331d1bab6df4533409553db7cf32554a5cc80e,train,movie,http://www.imsdb.com/scripts/Body-Heat.html,236254,http://en.wikipedia.org/wiki/Body_Heat,Body Heat,36402,BODY HEAT An,. THE END
50345c156f654c89d5971698aa25adfbdd0483c4,train,gutenberg,http://www.gutenberg.org/ebooks/1601.txt.utf-8,653693,http://en.wikipedia.org/wiki/Breaking_Point_(novel),Breaking Point (novel),138443,Produced by Anonymous,new eBooks .
5041b6dbfc48abb92a0c118fcb358a3da92bef34,train,movie,http://www.imsdb.com/scripts/English-Patient%2C-The.html,211800,http://en.wikipedia.org/wiki/The_English_Patient_(film),The English Patient (film),39091,/* Break-out-of-frames script,by Harry Rabinowitz
